date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:55:19	10407/10407	---M-Z	200	added ('OK')	application/javascript	etag:%2228a7-5d0d3402e3440-gzip%22	http://localhost/wordpress/wp-includes/js/dist/i18n.min.js?ver=30fcecb428a0e8383d3776bcdd3a7834	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-includes/js/dist/i18n.mina28b.js	(from http://localhost/wordpress/)
20:55:19	20415/20415	---M-Z	200	added ('OK')	application/javascript	etag:%224fbf-5dae44cc60dc0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.6.4	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor-pro/assets/js/frontend.min5aed.js	(from http://localhost/wordpress/)
20:55:20	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:%222fa6-5dae44a63b3c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/wordpress/)
20:55:21	20714/20714	---M-Z	200	added ('OK')	application/javascript	etag:%2250ea-5d711df296080-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-includes/js/jquery/ui/core.min0028.js	(from http://localhost/wordpress/)
20:55:22	37033/37033	---M-Z	200	added ('OK')	application/javascript	etag:%2290a9-5dae44a63b3c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.6	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min10cb.js	(from http://localhost/wordpress/)
20:55:22	24213/24213	---M-Z	200	added ('OK')	application/javascript	etag:%225e95-5dae44cc60dc0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.6.4	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min5aed.js	(from http://localhost/wordpress/)
20:55:23	1340/1340	---M-Z	200	added ('OK')	application/javascript	etag:%2253c-5c59844787880-gzip%22	http://localhost/wordpress/wp-includes/js/wp-util.min.js?ver=5.9.3	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-includes/js/wp-util.min7404.js	(from http://localhost/wordpress/)
20:55:23	754/754	---M-Z	200	added ('OK')	application/javascript	etag:%222f2-5defb249d4f00-gzip%22	http://localhost/wordpress/wp-content/plugins/wpforms/assets/js/integrations/elementor/frontend.min.js?ver=1.7.3	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/wpforms/assets/js/integrations/elementor/frontend.min3e0d.js	(from http://localhost/wordpress/)
20:55:23	19069/19069	---M-Z	200	added ('OK')	application/javascript	etag:%224a7d-5cfc11ea01a40-gzip%22	http://localhost/wordpress/wp-includes/js/underscore.min.js?ver=1.13.1	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-includes/js/underscore.min0028.js	(from http://localhost/wordpress/)
20:55:28	78457/78457	---MC-	200	added ('OK')	text/javascript	date:Sat,%2014%20May%202022%2017:55:03%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/My%20Web%20Sites/tplSuceava/translate.google.com/translate_a/element7876.js	(from http://localhost/wordpress/)
20:55:28	31642/31642	---M--	200	added ('OK')	image/png	etag:%227b9a-5dae5ba172c00%22	http://localhost/wordpress/wp-content/plugins/gtranslate/24.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/gtranslate/24.png	(from http://localhost/wordpress/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.9.3)
20:55:28	202369/202369	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:54:53%20GMT	http://localhost/wordpress/wp-json/	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/index.html	(from http://localhost/wordpress/)
20:55:28	31630/31630	---M--	200	added ('OK')	image/png	etag:%227b8e-5dae5ba172c00%22	http://localhost/wordpress/wp-content/plugins/gtranslate/24a.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/gtranslate/24a.png	(from http://localhost/wordpress/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.9.3)
20:55:28	10187/10187	---M--	200	added ('OK')	image/png	etag:%2227cb-5dae5ba172c00%22	http://localhost/wordpress/wp-content/plugins/gtranslate/alt_flags.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/gtranslate/alt_flags.png	(from http://localhost/wordpress/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.9.3)
20:55:29	10230/10230	---M--	200	added ('OK')	image/png	etag:%2227f6-5dae5ba172c00%22	http://localhost/wordpress/wp-content/plugins/gtranslate/alt_flagsa.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/gtranslate/alt_flagsa.png	(from http://localhost/wordpress/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.9.3)
20:55:29	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-yedSjkkaOSMrokonBsbHOdb7DwY%22	https://unpkg.com/leaflet@1.7.1/dist/images/layers.png	C:/My%20Web%20Sites/tplSuceava/unpkg.com/leaflet@1.7.1/dist/images/layers.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
20:55:29	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-FSoWIzPkbST52J9WYxL8DGQBHe4%22	https://unpkg.com/leaflet@1.7.1/dist/images/layers-2x.png	C:/My%20Web%20Sites/tplSuceava/unpkg.com/leaflet@1.7.1/dist/images/layers-2x.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
20:55:29	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-YKkLy7K0K33bRVbblOt8EISw5do%22	https://unpkg.com/leaflet@1.7.1/dist/images/marker-icon.png	C:/My%20Web%20Sites/tplSuceava/unpkg.com/leaflet@1.7.1/dist/images/marker-icon.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
20:55:30	3937/3937	---M--	200	added ('OK')	image/gif	etag:%22f61-5def8460bfe00%22	http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/loading.gif	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/loading.gif	(from http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/css/mappress.css?ver=2.77)
20:55:30	896/896	---M--	200	added ('OK')	image/png	etag:%22380-5def8460bfe00%22	http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/geolocate-2x.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/geolocate-2x.png	(from http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/css/mappress.css?ver=2.77)
20:55:30	7536/7536	---M--	200	added ('OK')	image/gif	etag:%221d70-5def8460bfe00%22	http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/spinner-2x.gif	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/spinner-2x.gif	(from http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/css/mappress.css?ver=2.77)
20:55:30	5064/5064	---M--	200	added ('OK')	image/png	etag:%2213c8-5def8460bfe00%22	http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/directions.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/directions.png	(from http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/css/mappress.css?ver=2.77)
20:55:31	230/230	---M--	200	added ('OK')	image/png	etag:%22e6-5def8460bfe00%22	http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/menu-2x.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/images/menu-2x.png	(from http://localhost/wordpress/wp-content/plugins/mappress-google-maps-for-wordpress/css/mappress.css?ver=2.77)
20:55:31	697/697	---M--	200	added ('OK')	image/svg+xml	etag:%222b9-5db6fe60cbac0%22	http://localhost/wordpress/wp-content/plugins/templately/assets/images/logo-icon.svg	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/templately/assets/images/logo-icon.svg	(from http://localhost/wordpress/wp-content/plugins/templately/assets/css/editor.css?ver=1.3.3)
20:55:31	5132/5132	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22140c-5def84676cdc0%22	http://localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello.eot?28897909	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello8040.eot	(from http://localhost/wordpress/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.235)
20:55:32	2848/2848	---M--	200	added ('OK')	font/woff	etag:%22b20-5def84676cdc0%22	http://localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello.woff?28897909	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello8040.woff	(from http://localhost/wordpress/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.235)
20:55:32	4964/4964	---M--	200	added ('OK')	font/ttf	etag:%221364-5def84676cdc0%22	http://localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello.ttf?28897909	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello8040.ttf	(from http://localhost/wordpress/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.235)
20:55:32	1223/1223	---M--	200	added ('OK')	image/svg+xml	etag:%224c7-5def84676cdc0%22	http://localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello.svg?28897909	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/wp-store-locator/font/fontello8040.svg	(from http://localhost/wordpress/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.235)
20:55:32	2859/2859	---M--	200	added ('OK')	image/png	etag:%22b2b-5def8477a3400%22	http://localhost/wordpress/wp-content/plugins/wp-google-map-plugin/assets/images/white_select_arrow.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/wp-google-map-plugin/assets/images/white_select_arrow.png	(from http://localhost/wordpress/wp-content/plugins/wp-google-map-plugin/assets/css/frontend.css?ver=5.9.3)
20:55:48	92216/92216	---M--	200	added ('OK')	font/woff2	etag:%2216838-5dae44a63b3c0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.14.0	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.woff2	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
20:55:48	315628/315628	---M--	200	added ('OK')	image/svg+xml	etag:%224d0ec-5dae44a63b3c0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.14.0	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.svg	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
20:55:49	1961/1961	---M-Z	200	added ('OK')	text/css	etag:%227a9-5defbc59b4c40-gzip%22	http://localhost/wordpress/wp-content/uploads/elementor/css/post-102.css?ver=1652547817	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/elementor/css/post-1020480.css	(from http://localhost/wordpress/galerie-foto/)
20:55:52	8080/8080	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:55:49%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/102	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/wp/v2/pages/102.json	(from http://localhost/wordpress/galerie-foto/)
20:55:52	112952/112952	---M--	200	added ('OK')	font/woff	etag:%221b938-5dae44a63b3c0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.14.0	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.woff	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
20:55:53	2363/2363	---M--	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:55:52%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fgalerie-foto%2F	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embed450b.json	(from http://localhost/wordpress/galerie-foto/)
20:55:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:55:52%20GMT	http://localhost/wordpress/?p=102	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/indexc5eb.html	(from http://localhost/wordpress/galerie-foto/)
20:55:54	2429/2429	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20May%202022%2017:55:53%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fgalerie-foto%2F&format=xml	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embedd18a	(from http://localhost/wordpress/galerie-foto/)
20:55:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:55:54%20GMT	http://localhost/wordpress/galerie-foto/%22https://static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg%22	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/galerie-foto/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg_	(from http://localhost/wordpress/galerie-foto/)
20:55:57	141273/141273	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20May%202022%2017:55:54%20GMT	http://localhost/wordpress/galerie-foto/%22https:/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/galerie-foto/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	(from http://localhost/wordpress/galerie-foto/)
20:55:57	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-5dae44a63b3c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.5.6	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/animations.min10cb.css	(from http://localhost/wordpress/galerie-foto/)
20:55:57	5259/5259	---M-Z	200	added ('OK')	text/css	etag:%22148b-5defc7d8ab996-gzip%22	http://localhost/wordpress/wp-content/uploads/essential-addons-elementor/414821f74.min.css?ver=1652550902	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/essential-addons-elementor/414821f74.mine753.css	(from http://localhost/wordpress/bilete-abonamente/)
20:55:58	2912/2912	---M-Z	200	added ('OK')	text/css	etag:%22b60-5db706c660a40-gzip%22	http://localhost/wordpress/wp-content/uploads/elementor/css/post-113.css?ver=1648650785	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/elementor/css/post-113d132.css	(from http://localhost/wordpress/bilete-abonamente/)
20:55:59	2391/2391	---M--	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:55:59%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fbilete-abonamente%2F	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embedff51.json	(from http://localhost/wordpress/bilete-abonamente/)
20:56:00	209496/209496	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233258-5dae44a63b3c0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.14.0	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
20:56:00	2454/2454	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20May%202022%2017:55:59%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fbilete-abonamente%2F&format=xml	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embedae3b	(from http://localhost/wordpress/bilete-abonamente/)
20:56:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:56:00%20GMT	http://localhost/wordpress/?p=113	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/index3961.html	(from http://localhost/wordpress/bilete-abonamente/)
20:56:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:56:00%20GMT	http://localhost/wordpress/bilete-abonamente/%22https://static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg%22	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/bilete-abonamente/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg_	(from http://localhost/wordpress/bilete-abonamente/)
20:56:01	28361/28361	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:55:58%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/113	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/wp/v2/pages/113.json	(from http://localhost/wordpress/bilete-abonamente/)
20:56:02	209336/209336	---M--	200	added ('OK')	font/ttf	etag:%22331b8-5dae44a63b3c0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.14.0	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdc2c.ttf	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0)
20:56:03	133197/133197	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20May%202022%2017:56:01%20GMT	http://localhost/wordpress/bilete-abonamente/%22https:/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/bilete-abonamente/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	(from http://localhost/wordpress/bilete-abonamente/)
20:56:03	2718/2718	---M--	200	added ('OK')	image/png	etag:%22a9e-5db700cf8b800%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo-1-e1648649184734.png	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/2022/03/logo-1-e1648649184734.png	(from http://localhost/wordpress/bilete-abonamente/)
20:56:03	6380/6380	---M-Z	200	added ('OK')	application/javascript	etag:%2218ec-5defc7d8ac54b-gzip%22	http://localhost/wordpress/wp-content/uploads/essential-addons-elementor/414821f74.min.js?ver=1652550902	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/essential-addons-elementor/414821f74.mine753.js	(from http://localhost/wordpress/bilete-abonamente/)
20:56:04	21920/21920	---M-Z	200	added ('OK')	text/css	etag:%2255a0-5defc7d98e2d8-gzip%22	http://localhost/wordpress/wp-content/uploads/essential-addons-elementor/95ae2d5b5.min.css?ver=1652550903	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/essential-addons-elementor/95ae2d5b5.min3f5a.css	(from http://localhost/wordpress/conducere/)
20:56:04	2542/2542	---M-Z	200	added ('OK')	text/css	etag:%229ee-5db715573e7c0-gzip%22	http://localhost/wordpress/wp-content/uploads/elementor/css/post-170.css?ver=1648654695	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/elementor/css/post-170911a.css	(from http://localhost/wordpress/conducere/)
20:56:05	19452/19452	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:56:04%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/170	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/wp/v2/pages/170.json	(from http://localhost/wordpress/conducere/)
20:56:05	2348/2348	---M--	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:56:05%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fconducere%2F	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embede064.json	(from http://localhost/wordpress/conducere/)
20:56:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:56:05%20GMT	http://localhost/wordpress/?p=170	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/index5e74.html	(from http://localhost/wordpress/conducere/)
20:56:06	2414/2414	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20May%202022%2017:56:05%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fconducere%2F&format=xml	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embed5b7f	(from http://localhost/wordpress/conducere/)
20:56:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:56:06%20GMT	http://localhost/wordpress/conducere/%22https://static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg%22	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/conducere/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg_	(from http://localhost/wordpress/conducere/)
20:56:08	133197/133197	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20May%202022%2017:56:06%20GMT	http://localhost/wordpress/conducere/%22https:/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/conducere/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	(from http://localhost/wordpress/conducere/)
20:56:08	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-5dae44a63b3c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.0.12	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minc8ee.css	(from http://localhost/wordpress/conducere/)
20:56:09	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-5dae44a63b3c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=5.0.12	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.minc8ee.css	(from http://localhost/wordpress/conducere/)
20:56:10	10026/10026	---M-Z	200	added ('OK')	application/javascript	etag:%22272a-5defc7d992d11-gzip%22	http://localhost/wordpress/wp-content/uploads/essential-addons-elementor/95ae2d5b5.min.js?ver=1652550903	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/essential-addons-elementor/95ae2d5b5.min3f5a.js	(from http://localhost/wordpress/conducere/)
20:56:10	15055/15055	---M-Z	200	added ('OK')	application/javascript	etag:%223acf-5dae44a63b3c0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=5.0.12	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.minc8ee.js	(from http://localhost/wordpress/conducere/)
20:56:10	39823/39823	---M-Z	200	added ('OK')	text/css	etag:%229b8f-5defb248e0cc0-gzip%22	http://localhost/wordpress/wp-content/plugins/wpforms/assets/css/wpforms-full.min.css?ver=1.7.3	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/plugins/wpforms/assets/css/wpforms-full.min3e0d.css	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:10	3559/3559	---M-Z	200	added ('OK')	text/css	etag:%22de7-5dbfe43ba1d00-gzip%22	http://localhost/wordpress/wp-content/uploads/elementor/css/post-228.css?ver=1649259988	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/elementor/css/post-228b4d3.css	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:13	2393/2393	---M--	200	added ('OK')	application/json	date:Sat,%2014%20May%202022%2017:56:11%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fnorme-si-sanctiuni%2F	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embed0583.json	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:13	1119546/1119546	---MCZ	200	added ('OK')	text/css	etag:%2211153a-5def71816f780-gzip%22	http://localhost/wordpress/wp-content/uploads/essential-addons-elementor/734e5f942.min.css?ver=1652550904	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/essential-addons-elementor/734e5f942.minee25.css	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:56:13%20GMT	http://localhost/wordpress/?p=228	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/index6eea.html	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:14	2459/2459	---M-Z	200	added ('OK')	text/xml	date:Sat,%2014%20May%202022%2017:56:13%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fnorme-si-sanctiuni%2F&format=xml	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-json/oembed/1.0/embed23c1	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20May%202022%2017:56:14%20GMT	http://localhost/wordpress/norme-si-sanctiuni/%22https://static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg%22	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/norme-si-sanctiuni/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg_	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:16	133197/133197	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20May%202022%2017:56:14%20GMT	http://localhost/wordpress/norme-si-sanctiuni/%22https:/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/norme-si-sanctiuni/_https_/static.colibriwp.com/assets/sources/colibri-demo-video-cover.jpg	(from http://localhost/wordpress/norme-si-sanctiuni/)
20:56:20	108944/108944	---M--	200	added ('OK')	image/jpeg	etag:%221a990-5db7126c84600%22	http://localhost/wordpress/wp-content/uploads/2022/03/danut-matei.jpg	C:/My%20Web%20Sites/tplSuceava/localhost/wordpress/wp-content/uploads/2022/03/danut-matei.jpg	(from http://localhost/wordpress/conducere/)
